Jam,V L1,V L2,V L3,V Avg,I L1,I L2,I L3,I Avg,KW L1,KW L2,KW L3,KW AVG,KVA L1,KVA L2,KVA L3,KVA AVG,FREQ,PF,kWH
12/27/2023 7:36:19,385.91,390.43,786.63,805.75,768.55,786.98,170.14,175.38,162.18,507.7,176.83,183.27,172.42,532.63,50.01,0.95,7501385.778,393.35,392.26
12/27/2023 8:6:20,387.44,391.5,667.51,677.69,648.98,664.73,147.28,150.45,140.39,438.13,150.48,154.19,145.79,450.46,49.7,0.97,7501611.312,394.26,392.89
12/27/2023 8:36:20,390.33,394.38,530.53,525.24,518.23,526.59,119.93,120.49,115.86,356.27,120.9,121.37,117.53,359.8,50,0.99,7501804.148,397.43,395.55
12/27/2023 9:6:20,390.47,394.73,422.66,418.33,441.79,427.59,94.31,93.92,98.54,286.79,96.12,96.16,99.99,292.27,50.02,1.02,7501963.287,397.82,396.15
12/27/2023 9:36:21,385.44,389.62,675.75,671.01,655.84,667.53,150,150.19,143.79,443.98,151.65,152.17,146.68,450.51,50.22,0.99,7502157.951,392.28,391.03
12/27/2023 10:6:21,383.78,387.75,781.48,741.74,725.04,749.42,172,163.73,158.19,493.92,174.52,167.35,161.54,503.41,50.15,0.98,7502386.021,389.89,389.28
12/27/2023 10:36:21,382.89,387.35,629.14,626.66,641.3,632.37,139.02,140.5,141.29,420.81,140.15,141.09,142.72,423.97,50.11,0.99,7502612.473,389.97,389.18
12/27/2023 11:6:22,385.67,390,476.36,468.73,477.51,474.2,105.24,104.99,105.65,315.88,106.77,106.17,106.88,319.82,50.13,1.01,7502792.43,392.66,391.48
12/27/2023 11:36:22,383.33,387.87,470.71,474.12,492.79,479.21,103.45,105.42,108.59,317.34,105.12,107.14,109.52,321.79,50.05,1.01,7502950.357,390.72,389.7
12/27/2023 12:6:22,381.89,386.42,539.32,547.99,544.15,543.82,119.41,123.12,120.12,362.66,119.82,122.96,120.37,363.15,50.2,1,7503111.377,389.05,388.06
12/27/2023 12:36:23,379.26,383.88,738.37,727.34,733.29,733,161.35,161.33,159.36,482.04,163.06,162.67,161.64,487.37,50.14,0.99,7503332.934,386.72,386.1
12/27/2023 13:6:23,377.04,381.57,753.43,758.99,748.49,753.64,163.26,166.58,160.56,490.39,165.44,168.69,163.98,498.11,49.9,0.98,7503574.379,384.57,383.71
12/27/2023 13:36:24,377.73,382.26,723.17,732.52,711.98,722.56,158.18,161.92,154.09,474.19,159.28,163.7,157.01,479.99,50,0.99,7503808.885,385.01,383.89
12/27/2023 14:6:24,382.15,386.67,728.44,737.72,723.42,729.82,160.57,164.56,157.69,482.82,162.09,166.11,160.56,488.76,50.18,0.99,7504047.559,389.43,388.39
12/27/2023 14:36:24,380.73,385.35,782.88,802.78,791.46,793.33,171.58,178.43,170.94,520.95,173.86,180.65,175.02,529.53,50.22,0.98,7504303.9,387.9,386.59
12/27/2023 15:6:25,382.02,386.43,824.43,834.55,813.12,824.03,180.16,184.01,174,536,182.98,186.05,179.18,548.22,50.23,0.98,7504557.651,389.47,388.37
12/27/2023 15:36:25,384.24,388.72,653.52,661.75,658.88,658.05,145.69,149.25,145.33,440.27,146.31,149.82,146.93,443.07,50.24,0.99,7504809.514,391.69,390.34
12/27/2023 16:6:26,384.22,388.58,642.28,645.93,647.07,645.09,142.98,145.55,142.69,431.14,143.73,146.13,144.25,434.1,50.02,0.99,7505026.883,391.59,390.11
12/27/2023 16:36:26,383.09,387.09,1039.31,1042.56,1009.9,1030.59,223.3,225.17,213.04,661.51,231.93,234.57,224.72,691.22,50.13,0.96,7505284.697,389.89,388.75
12/27/2023 17:6:26,381.62,385.31,1016.33,1007.37,983.11,1002.27,217.57,216,206.67,640.23,225.95,225.39,217.59,668.93,50.19,0.96,7505605.294,387.83,386.33
12/27/2023 17:36:27,384.78,388.58,901.85,905.01,888.71,898.53,194.73,197,188.78,580.51,202.16,204.38,198.38,604.92,50.22,0.96,7505910.454,391.16,389.58
12/27/2023 17:46:10,391.05,389.3,384.53,388.29,889.99,891.63,872.7,884.77,192.04,193.7,185.13,570.87,199.37,201.12,194.47,594.97,50.17,0.96,7506004.06
12/27/2023 18:16:11,390.82,389.21,383.84,387.96,546.96,549.8,554.59,550.45,121.13,123.31,121.24,365.68,122.36,124.33,123.47,370.17,49.96,0.99,7506249.025
12/27/2023 18:46:11,392.68,391.15,384.58,389.47,382.62,401.45,394.54,392.87,78.61,83.18,83.48,245.27,85.73,91.22,88.02,264.96,50.08,1.07,7506405.074
12/27/2023 19:16:11,397.22,396.31,389.16,394.21,318.4,338.46,345.32,334.06,53.86,57.96,62.31,174.13,72.16,77.89,78.01,228.07,50.16,1.24,7506507.63
12/27/2023 19:46:12,399.18,398.34,391.55,396.36,323.17,321.19,331.38,325.25,52.11,52.21,55.93,160.25,73.63,74.35,75.3,223.28,50.2,1.28,7506592.037
12/27/2023 20:16:12,400.91,399.84,392.99,397.91,314.88,326.07,335.69,325.55,52.99,55.67,60.88,169.54,72.24,75.7,76.64,224.58,50.18,1.24,7506673.539
12/27/2023 20:46:12,398.46,397.42,390.7,395.53,305.47,324.92,328.15,319.51,45.5,49.8,56.14,151.44,69.44,75.01,74.29,218.75,50.23,1.31,7506753.803
12/27/2023 21:16:13,399.22,397.92,391.75,396.3,299.13,317.05,320.77,312.31,43.46,47.89,54.25,145.6,68.2,73.34,72.87,214.42,50.13,1.32,7506829.104
12/27/2023 21:46:13,402.64,400.96,395.08,399.56,298.24,304.88,306.53,303.12,44.8,48.74,52.82,146.35,68.63,71.09,70.21,209.93,50.2,1.3,7506902.691
12/27/2023 22:16:13,403.57,402.12,395.78,400.49,301.42,315.19,314.55,310.39,43.13,47.94,52.86,143.93,69.38,73.66,72.2,215.24,50.19,1.33,7506977.527
12/27/2023 22:46:14,401.95,400.69,394.01,398.89,303.71,311.9,308.74,308.12,46.11,50.07,52.98,149.16,69.64,72.57,70.58,212.79,50.1,1.3,7507053.089
12/27/2023 23:16:14,403.52,401.93,395.49,400.32,297.29,310.1,310.73,306.04,47.11,51.11,55.85,154.06,68.51,72.48,71.16,212.14,50.03,1.27,7507127.782
12/27/2023 23:46:14,401.34,399.47,393.51,398.11,301.46,306.19,306.6,304.75,47.36,49.34,53.52,150.22,69.22,71.09,69.9,210.21,50.1,1.29,7507202.786
12/28/2023 0:16:15,402,400.35,394.14,398.83,295.09,299.36,303.85,299.43,46.65,48.13,53.31,148.08,67.75,69.68,69.4,206.84,50.17,1.28,7507277.476
12/28/2023 0:46:15,403.08,401.16,395.41,399.88,301.83,304.39,306.06,304.1,48.96,51.31,54.58,154.81,69.47,70.96,70.12,210.55,50.15,1.27,7507350.368
12/28/2023 1:16:15,404.19,402.01,396.69,400.97,292.18,291.82,294.02,292.67,45.48,48.36,51.43,145.27,67.55,68.21,67.37,203.13,50.08,1.29,7507424.129
12/28/2023 1:46:16,405.2,402.91,397.7,401.93,291.28,291.43,293.92,292.21,46.39,48.01,51.56,145.96,67.53,68.31,67.69,203.59,50.1,1.28,7507498.866
12/28/2023 2:16:16,405.81,403.5,398.27,402.53,289.05,299.29,302.41,296.92,45.92,48.41,53.9,148.22,67.16,70.3,69.79,207.25,50.12,1.28,7507572.438
12/28/2023 2:46:16,406.03,403.91,398.46,402.8,292.5,295.32,298.42,295.41,47.27,49.1,53.34,149.72,68.21,68.85,68.32,205.38,50.09,1.28,7507646.453
12/28/2023 3:16:17,406.22,404.13,398.47,402.94,288.22,298.78,295.42,294.14,41.49,46.01,49.95,137.46,66.84,70.21,68.17,205.22,50.1,1.33,7507719.745
12/28/2023 3:46:17,405.63,403.73,397.98,402.45,288.41,291.53,292.43,290.79,44.91,46.66,50.58,142.16,66.89,68.52,67.45,202.86,50.14,1.3,7507792.338
12/28/2023 4:16:17,405.81,403.91,397.86,402.53,285.95,303.91,303.04,297.63,47.03,51.39,56.73,155.14,66.19,71.32,69.83,207.35,50.12,1.25,7507865.737
12/28/2023 4:46:18,405.39,403.21,397.68,402.09,288.78,297.57,294.88,293.74,44.78,49.9,53.34,148.01,66.84,69.76,67.91,204.51,50.01,1.28,7507941.854
12/28/2023 5:16:18,400.53,399.09,392.96,397.52,461.03,472.16,469.01,467.4,104,107.96,104.6,316.56,105.48,109.46,107,321.93,50.16,0.98,7508048.273
12/28/2023 5:46:18,398.52,397.34,390.83,395.56,464.82,476.74,476.75,472.77,104.45,108.64,106.26,319.36,105.36,109.8,107.98,323.15,50.13,0.99,7508212.883
12/28/2023 6:16:19,396.27,395.26,388.86,393.37,472,489.55,479.86,480.47,105.61,111.07,106.19,322.87,106.71,112.22,108.25,327.18,49.95,0.99,7508373.149
12/28/2023 6:46:19,395.24,394.24,387.9,392.46,584.91,613.22,585.59,594.57,130.13,137.67,127.32,394.82,131.84,140.16,132.05,404.44,50.12,0.98,7508563.51
12/28/2023 7:16:19,397.22,396.05,390.12,394.46,522.02,531.21,524.98,525.98,116.96,120.76,116.52,354.23,118.8,122.48,119.69,360.97,49.96,0.99,7508751.608
12/28/2023 7:46:20,398.92,397.27,391.97,396.05,562.96,569.48,555.55,562.66,126.72,129.47,123.13,379.32,128.49,131.41,126.24,386.15,50.12,0.98,7508932.369
12/28/2023 8:16:20,393.55,391.97,387.69,391.07,753.11,723.54,698.39,725.02,167.11,159.93,152.57,479.61,169.96,164.67,157.39,492.01,49.97,0.98,7509155.819
12/28/2023 8:46:20,397.48,395.69,391.21,394.79,611.99,573.51,583.73,589.74,138.17,130.43,130.92,399.52,139.28,131.45,132.2,402.94,50.11,0.99,7509357.484
12/28/2023 9:16:21,394.63,392.95,388.63,392.07,628.54,593.78,589.63,603.98,141.31,134.25,131.48,407.04,141.78,135.08,132.44,409.3,50.1,0.99,7509558.984
12/28/2023 9:46:21,389.14,387.84,382.59,386.53,714.12,680.81,699.5,698.14,157.02,151.69,153.05,461.75,157.5,152.6,154.55,464.65,49.96,0.99,7509776.083
12/28/2023 10:16:21,390.18,388.98,383.89,387.69,889.42,869.38,849.64,869.65,194.31,190.69,183.26,568.26,199.35,195.76,189.25,584.37,50.1,0.97,7510025.216
12/28/2023 10:46:22,387.97,387.11,381.49,385.52,816.08,784.77,782.86,794.57,177.97,172.64,169.6,520.22,181.16,175.66,173.5,530.32,50,0.98,7510293.344
12/28/2023 11:16:22,395.25,393.83,388.73,392.6,521.85,492.88,526.3,513.68,117.01,111.31,117.57,345.89,117.68,112.54,118.45,348.67,50.14,1.01,7510475.234
12/28/2023 11:46:22,392.18,390.97,385.72,389.62,529.56,498.8,522.18,516.85,117.66,112.09,115.77,345.51,118.42,112.55,116.6,347.58,50.08,1.01,7510645.655
12/28/2023 12:16:23,393.61,392.35,387.12,391.03,582.53,556.16,574.57,571.09,130.72,126.2,128.35,385.28,131.11,126.08,128.84,386.03,50.11,1,7510817.556
12/28/2023 12:46:23,389.41,388.58,382.94,386.98,790.39,763.31,766.89,773.53,173.99,169.79,167.92,511.71,176.93,172.18,170.84,519.95,50.11,0.99,7511075.058
12/28/2023 13:16:23,388.22,386.76,381.66,385.55,773.99,764.95,768.39,769.11,169.89,169.92,167.1,506.9,171.89,171.42,169.98,513.28,49.88,0.99,7511322.879
12/28/2023 13:46:24,385.92,384.99,379.4,383.43,800.6,795.89,785.22,793.9,174.42,175.15,169.38,518.95,176.47,177,172.72,526.19,50.12,0.98,7511575.543
12/28/2023 14:16:24,384.8,383.59,377.74,382.05,775.65,778.33,774.52,776.17,168.77,171.3,166.43,506.51,172.67,174.89,171.8,519.36,50.18,0.98,7511834.308
12/28/2023 14:46:24,387.31,386.2,380.55,384.69,644.17,627.65,633.86,635.22,142.21,140.15,139.45,421.8,142.7,140.73,140.03,423.47,50.16,1,7512080.569
12/28/2023 15:16:25,386.95,385.57,380.24,384.26,700.38,688.11,687.21,691.9,154.32,153.19,150.27,457.78,157.19,155.82,153.45,466.45,49.97,0.99,7512291.728
12/28/2023 15:46:25,387.18,385.67,380.2,384.35,735.93,744.15,737.55,739.21,161.73,165.35,160.21,487.3,162.94,166.7,162.61,492.25,50.05,0.99,7512551.84
12/28/2023 16:16:25,386.93,385.31,380.14,384.13,731.52,732.61,724.09,729.3,160.71,162.62,157.43,480.76,161.87,163.71,159.68,485.26,49.97,0.99,7512793.531
12/28/2023 16:46:26,384.48,383.4,377.9,381.93,1025.53,1023.04,1000.87,1016.48,218.42,219.45,209.66,647.54,225.88,227.32,219.82,673.02,50.11,0.96,7513077.522
12/28/2023 17:16:26,389.52,387.95,382.98,386.82,830.8,831.82,815.2,825.94,180.75,182.39,174.61,537.75,185.28,187.11,181.08,553.48,50.07,0.97,7513408.458
12/28/2023 17:46:26,390.08,388.95,383.91,387.65,942.1,922.38,901.35,921.94,202.66,198.88,190.35,591.88,210.52,207.7,200.6,618.82,50.1,0.96,7513688.158
12/28/2023 18:16:27,389.8,388.25,383.31,387.12,696.07,701.8,688.4,695.42,152.44,155.26,148.66,456.85,155.61,158.07,153.04,466.53,50.12,0.98,7513945.879
12/28/2023 18:46:27,389.07,387.38,381.34,385.93,358.51,370.15,380.99,369.88,67.73,69.27,74.28,211.27,79.6,83.35,84.21,247.16,50.17,1.15,7514069.851
12/28/2023 19:16:27,395.11,393.49,387.24,391.95,329.09,342.96,338.18,336.74,56.62,61.57,62.34,180.54,74.27,78.53,75.99,228.79,50.17,1.21,7514166.472
12/28/2023 19:46:28,397.15,395.87,389.66,394.23,311.88,320.38,328.43,320.23,50.9,52.98,56.08,159.96,70.8,73.75,74.28,218.82,50.16,1.27,7514250.634
12/28/2023 20:16:28,398.49,397.25,390.88,395.55,306.64,321.96,323.12,317.24,50.86,55.39,56.93,163.18,69.73,74.35,73.29,217.37,50.17,1.25,7514335.397
12/28/2023 20:46:28,394.63,393.96,386.99,391.86,298.84,316.61,318.7,311.39,46.48,50.8,54.19,151.48,67.28,72.49,71.66,211.43,49.94,1.28,7514413.807
12/28/2023 21:16:29,398.09,397.31,390.23,395.21,300.7,322.19,319.21,314.03,43.18,50.9,52.3,146.39,68.22,74.41,72.32,214.95,50.15,1.32,7514489.208
12/28/2023 21:46:29,396.42,395.94,388.35,393.57,298.26,312.44,316.92,309.21,44.91,48.36,52.05,145.32,67.41,71.93,71.59,210.92,50.02,1.31,7514562.546
12/28/2023 22:16:29,398.56,397.5,390.37,395.47,295.2,313.97,310.93,306.7,41.53,48.04,51.21,140.92,67.16,72.58,70.57,210.28,50,1.33,7514636.98
12/28/2023 22:46:30,399.63,398.75,391.62,396.83,287.89,311.17,310.74,303.27,41.87,47.2,52.3,141.37,65.71,72.16,70.69,208.56,50.11,1.32,7514710.293
12/28/2023 23:16:30,397.62,395.99,389.35,394.29,291.46,316.02,310.39,305.96,44.16,50.41,53.67,148.24,66.1,72.81,70.24,209.15,50.1,1.29,7514783.053
12/28/2023 23:46:31,398.94,397.2,390.94,395.69,292.59,315.04,310.48,306.04,45.03,51.03,54.83,150.89,66.69,72.83,70.41,209.92,50,1.28,7514857.548
12/29/2023 0:16:31,399.66,397.69,391.63,396.28,281.08,306.45,304.3,297.27,43.7,49.92,54.28,147.89,64.52,70.58,68.56,203.66,50.01,1.27,7514932.647
12/29/2023 0:46:31,402.72,400.47,394.78,399.32,284.59,303.67,302.32,296.86,44.71,50.06,53.61,148.37,65.52,70.79,69.18,205.5,50.16,1.28,7515005.793
12/29/2023 1:16:31,399.1,397.07,391.34,395.84,289.68,304.03,301.17,298.29,45.57,50.33,53.64,149.55,65.98,70.22,68.26,204.46,50.19,1.27,7515080.648
12/29/2023 1:46:32,399.27,397.21,391.48,395.99,277.19,294.03,292.56,287.93,41.63,46.13,51.06,138.82,63.2,67.93,66.33,197.45,49.92,1.3,7515153.394
12/29/2023 2:16:32,399.7,397.39,391.97,396.35,284.21,298.58,297.06,293.28,45.12,49.26,53.08,147.46,64.88,69.05,67.44,201.37,49.95,1.27,7515227.469
12/29/2023 2:46:33,400.96,398.72,392.75,397.48,264.59,295.76,295.48,285.35,40.22,46.62,53.13,139.96,60.63,68.59,67.21,196.43,50.11,1.29,7515299.61
12/29/2023 3:16:33,398.47,396.95,390.5,395.31,282.11,313.76,303.25,299.71,38.37,46.68,51.32,136.37,64.23,72.44,68.68,205.35,50.2,1.33,7515371.172
12/29/2023 3:46:33,401.09,399.11,392.98,397.73,279.53,301.29,297.59,292.8,42.59,48.66,52.78,143.95,63.9,69.97,67.86,201.76,50.09,1.29,7515441.935
12/29/2023 4:16:33,399.31,397.34,391.31,395.99,271.78,298.42,293.08,287.76,41.96,49.07,53.21,144.23,61.98,68.97,66.43,197.38,50.04,1.27,7515513.678
12/29/2023 4:46:34,400.19,398.17,392.14,396.83,279.67,305.95,302.55,296.06,44.19,50.16,54.77,149.12,63.92,70.82,68.72,203.45,50.14,1.27,7515588.021
12/29/2023 5:16:34,393.57,392.15,386.05,390.59,530.19,547.65,531.51,536.45,118.11,123.54,116.66,358.31,119.32,124.99,119.33,363.64,50.17,0.99,7515699.853
12/29/2023 5:46:35,392.62,391.39,385.21,389.74,521.93,533.37,526.84,527.38,115.95,119.92,115.22,351.09,116.96,121.14,117.78,355.87,50.01,0.99,7515873.895
12/29/2023 6:16:35,393.2,391.61,385.14,389.99,484.94,508.68,509.06,500.89,107.89,114.84,112.04,334.77,108.86,115.75,113.73,338.34,50.06,0.99,7516049.743
12/29/2023 6:46:35,391.88,390.57,383.78,388.74,455.26,486.8,488.43,476.83,100.92,109.79,107.22,317.94,101.74,110.16,108.84,320.75,50.15,0.99,7516214.396
12/29/2023 7:16:36,393.59,392.38,385.95,390.64,462.49,466.07,481.83,470.13,102.81,105.41,106.73,314.95,103.96,106.19,108.03,318.19,50.13,0.99,7516371.764
12/29/2023 7:46:36,396.45,394.83,388.85,393.38,354.78,372.02,378.35,368.82,76.68,81.52,82.68,240.88,80.62,85.39,85.33,251.34,50.18,1.04,7516507.383
12/29/2023 8:16:36,396.12,394.25,389.12,393.14,420.46,419.98,429.78,423.41,93.57,94.75,95.53,283.85,94.65,95.48,96.32,286.46,50,1.02,7516638.629
12/29/2023 8:46:37,394.04,391.96,387.27,391.09,450.89,446.14,451.36,450.82,100.72,101,100.6,302.31,101.78,101.75,101.45,304.99,49.94,1.01,7516782.068
12/29/2023 9:16:37,389.98,388.73,383.07,387.26,473.87,468.82,493.16,478.62,104.35,104.22,108.41,316.98,100.99,101.12,105.09,307.21,50.17,1.01,7516938.784
12/29/2023 9:46:37,384.66,383.48,377.87,382.01,724.28,710.94,724.07,719.88,157.54,156.84,156.71,471.09,159.44,158.03,158.84,476.31,49.97,0.99,7517153.423
12/29/2023 10:16:38,386.21,385.43,380.16,383.93,978.08,956.9,929.77,954.92,209.46,205.29,196.38,611.13,216.41,213.52,205.27,635.2,50.11,0.96,7517423.38
12/29/2023 10:46:38,385.24,384.49,378.96,382.9,975.39,971.8,953.05,966.75,208.58,209.68,201.33,619.59,215.13,216.21,209.85,641.19,50.16,0.97,7517728.28
12/29/2023 11:16:38,385.26,384.23,378.96,382.81,940.01,939.03,920.24,933.09,201.63,203.33,194.81,599.78,207.35,208.92,202.54,618.75,49.97,0.97,7518030.252
12/29/2023 11:46:39,389.06,387.68,382.18,386.31,705.27,710.03,711.28,708.86,155.35,158.23,155.16,468.74,157.17,160,157.88,475.06,50.13,0.99,7518259.814
12/29/2023 12:16:39,391.85,390.15,384.49,388.83,653.92,657.09,669.19,660.06,145.25,147.97,147.28,440.5,146.44,148.75,149.15,444.34,50.15,0.99,7518493.542
12/29/2023 12:46:39,392.87,391.43,385.73,390,667.46,657.58,683.33,669.46,147.8,148.15,150.81,446.76,150.07,149.64,153,452.7,50.09,0.99,7518733.562
12/29/2023 13:16:40,393.14,391.42,386.1,390.22,692.14,688.81,704.79,695.25,153.19,154.8,154.77,462.76,155.84,156.37,157.93,470.15,50.01,0.98,7518961.888
12/29/2023 13:46:40,391.13,389.11,384.07,388.1,778.91,774.8,788.28,780.66,169.54,171.36,169.95,510.86,175.05,175.18,175.75,525.98,49.92,0.97,7519196.849
12/29/2023 14:16:40,390.94,389.15,384.08,388.05,748.48,745.63,741.66,745.26,164.93,166.08,162.47,494.16,167.65,168.39,165.67,501.71,50.07,0.98,7519448.152
12/29/2023 14:46:41,388.72,387.07,382.02,385.94,889.3,898.6,885.47,891.12,192.33,196.4,188.8,577.53,197.72,201.47,196.16,595.36,50.1,0.97,7519710.228
12/29/2023 15:16:41,388.76,387.28,382.37,386.14,937.85,944.11,929.87,937.54,202.31,205.44,197.58,605.32,209.08,211.91,206.4,627.39,50.13,0.97,7520015.202
12/29/2023 15:46:41,389.22,387.51,382.36,386.36,920.86,931.11,929.52,927.17,199.18,203.92,197.89,600.98,205.21,209.11,206.08,620.39,50.15,0.97,7520322.285
12/29/2023 16:16:42,392.85,390.97,385.81,389.88,608.71,619.72,636.34,621.59,136.07,140.3,141.14,417.5,136.82,140.63,142.34,419.79,50.15,0.99,7520553.245
12/29/2023 16:46:42,393.18,391.23,386.61,390.34,684.77,684.84,677.99,682.53,152.13,153.42,148.87,454.43,154.16,155.33,151.98,461.47,50.1,0.98,7520757.148
12/29/2023 17:16:42,394.49,392.51,387.76,391.59,662.52,670.17,661.6,664.76,147.84,150.89,145.49,444.22,149.55,152.61,148.67,450.82,50.14,0.99,7520982.787
12/29/2023 17:46:43,396.2,393.97,390.03,393.4,716.89,731.12,710.47,719.49,158.9,163.08,154.49,476.46,162.58,166.93,160.41,489.92,50.19,0.97,7521219.483
12/29/2023 18:16:43,401.72,399.25,395.42,398.8,452.61,434.76,462.06,449.81,101.36,98.96,103.76,304.08,104.25,100.74,105.65,310.64,50.09,1.02,7521407.734
12/29/2023 18:46:43,404.42,402.12,396.6,401.04,322.21,352.44,358.32,344.32,62.41,69.37,72.83,204.61,74.36,82.41,82.23,239,50.16,1.14,7521536.478
12/29/2023 19:16:44,406.19,403.81,398.31,402.77,315.29,335.89,339.93,330.37,60.2,67.43,68.21,195.84,73.22,78.97,78.48,230.67,50.17,1.15,7521634.394
12/29/2023 19:46:44,408.13,405.68,400.29,404.7,312.86,334.18,339.05,328.7,57.39,64.92,67.05,189.37,72.96,78.88,78.58,230.42,50.22,1.18,7521729.671
12/29/2023 20:16:45,407.58,405.06,400.12,404.25,314.18,330.32,337.37,327.29,57.78,64.25,65.8,187.83,73.22,77.83,78.09,229.14,50.02,1.18,7521822.416
12/29/2023 20:46:45,407.67,405.57,399.91,404.38,299.67,324.1,329.14,317.64,52.55,61.6,63.55,177.69,69.78,76.42,76.12,222.33,49.96,1.2,7521916.419
12/29/2023 21:16:45,409.15,407.36,401.38,405.97,300.52,309.01,315.78,308.44,45.71,50.8,55.13,151.64,70.24,73.26,73.38,216.88,50.15,1.3,7521999.937
12/29/2023 21:46:46,409.65,407.66,401.99,406.43,291.11,299.61,305.75,298.82,45.25,51.58,54.71,151.54,68.24,71.08,71.23,210.55,50.11,1.28,7522074.907
12/29/2023 22:16:46,411.36,409.4,403.68,408.15,295.16,303.03,308.74,302.31,45.32,50.85,54.6,150.77,69.37,72.22,72.2,213.79,50.2,1.3,7522149.691
12/29/2023 22:46:46,410.62,408.95,402.81,407.46,293.59,304.86,306.79,301.62,42.65,49.57,52.36,144.57,69.28,71.99,70.97,212.24,50.09,1.32,7522221.481
12/29/2023 23:16:47,410.61,408.99,402.67,407.43,289.59,298.34,302.18,296.7,41.51,47.15,49.54,138.19,67.79,70.87,70.51,209.18,50.12,1.34,7522293.994
12/29/2023 23:46:47,410.16,408.15,402.17,406.83,294.05,299.8,301.62,298.49,42.38,47.89,49.67,139.93,69.1,71.37,70.34,210.81,50.12,1.33,7522364.982
12/30/2023 0:16:47,412.42,410.37,404.55,409.11,289.93,293.27,298.44,293.88,42.94,48.19,50.83,141.96,68.22,69.96,69.9,208.08,50.16,1.32,7522436.124
12/30/2023 0:46:47,414.2,411.7,405.98,410.63,293.34,303.46,303.47,299.75,37.41,44.66,49.17,131.24,69.29,72.63,71.29,213.21,50.16,1.38,7522506.935
12/30/2023 1:16:48,409.73,407.7,401.91,406.45,291.01,291.34,293.16,291.84,44.17,48.23,49.5,141.9,68.26,69.15,68.33,205.92,50.2,1.31,7522576.981
12/30/2023 1:46:48,410.83,408.51,402.84,407.4,281.74,293.15,293.03,289.32,41.25,47.69,51.12,140.06,66.17,69.71,68.45,204.34,50.17,1.31,7522646.826
12/30/2023 2:16:48,405.97,403.89,397.84,402.57,274.99,291.93,287.88,284.93,38.28,44.83,47.93,131.03,63.74,68.65,66.34,198.73,50.14,1.34,7522716.942
12/30/2023 2:46:49,406.41,404.34,398.22,402.99,277.85,292.13,289.77,286.58,41.67,47.89,51.09,140.65,64.46,68.75,66.89,200.1,50.2,1.3,7522785.707
12/30/2023 3:16:49,407.2,404.88,399.06,403.71,274.74,290.78,284.96,283.5,41.31,48.8,50.89,140.99,63.82,68.46,65.91,198.19,50.17,1.29,7522854.311
12/30/2023 3:46:49,407.84,405.6,399.86,404.43,281.82,290.45,285.05,285.77,42.29,48.12,49.18,139.59,65.65,68.41,66.28,200.34,50.24,1.3,7522923.485
12/30/2023 4:16:50,407.66,405.15,399.59,404.13,277.51,292.11,288.78,286.13,42.32,50.16,51.7,144.18,64.5,68.82,66.78,200.11,50.14,1.28,7522993.423
12/30/2023 4:46:50,407.39,405.35,399.32,404.02,275.85,297.58,296.53,289.99,41.61,47.96,53.33,142.9,64.8,70.27,68.25,203.31,50.16,1.29,7523065.345
12/30/2023 5:16:50,401.29,399.85,393.69,398.28,507.34,513.43,507.27,509.35,114.29,117.11,112.66,344.06,116.92,119.72,115.73,352.37,50.16,0.98,7523206.362
12/30/2023 5:46:51,399.53,398.2,391.76,396.46,494.95,510.86,501.44,502.42,111.29,116.28,110.69,338.26,112.92,118.13,113.99,345.05,50.08,0.98,7523370.975
12/30/2023 6:16:51,399.4,398.19,391.62,396.41,532.04,558.26,543.96,544.76,119.89,127.67,120.47,368.02,121.45,129.33,123.75,374.52,50.13,0.98,7523544.77
12/30/2023 6:46:52,398.57,397.42,391,395.66,507.94,524.98,513.14,515.35,113.81,119.35,113.33,346.49,115.48,120.78,116.45,352.72,50.08,0.98,7523730.404
12/30/2023 7:16:52,401.78,400.48,394.24,398.82,500.24,515.05,516.8,510.69,113.2,118.63,115.91,347.74,114.44,119.45,117.79,351.68,50.24,0.99,7523902.507
12/30/2023 7:46:52,400.95,399.26,393.87,398.03,650.59,668.84,645.38,654.94,145.82,151.15,141.51,438.48,149.29,154.98,147.73,452.26,50.17,0.97,7524101.052
12/30/2023 8:16:53,401.97,400.15,395.13,399.08,492.29,501.29,484.2,490.97,111.82,114.78,108.84,335.44,112.95,115.64,110.69,339.28,50.16,0.99,7524321.414
12/30/2023 8:46:53,397.89,396.56,390.82,395.07,451.52,449.83,468.69,456.68,101.43,102.57,104.84,308.85,102.48,103.49,106.17,312.14,49.84,0.99,7524475.769
12/30/2023 9:16:53,396.79,395.77,390.55,394.37,605.95,599.44,599.02,601.47,135.85,136,133.46,405.3,137.78,137.69,135.84,411.31,50.18,0.99,7524675.147
